agent,price,address,beds,baths,receptions
Slater Hogg & Howison - Stirling Sales,"£178,000","Whiteyetts Crescent, Sauchie, Alloa, Clackmannanshire FK10",3 beds,3 baths,1 reception
Slater Hogg & Howison - Paisley Sales,"£95,000","Oakshaw Street East, Paisley, Renfrewshire PA1",2 beds,1 bath,1 reception
Scottish Property Centre,"£115,000","Ladywell Road, Motherwell, North Lanarkshire ML1",2 beds,1 bath,1 reception
Clydebank Estate and Letting Agents,"£79,995","Dumbarton Road, Duntocher, Clydebank G81",3 beds,1 bath,1 reception
Slater Hogg & Howison - Stirling Sales,"£200,000","Coxithill Road, Stirling, Stirlingshire FK7",3 beds,1 bath,2 receptions
Donald Ross Estate Agents Ltd,"£210,000","Carcluie Crescent, Ayr KA7",4 beds,1 bath,2 receptions
"Purplebricks, Head Office","£100,000","Chirnside Road, Glasgow G52",3 beds,1 bath,1 reception
Yopa,"£325,000","Castle Douglas Road, Dumfries DG2",3 beds,2 baths,2 receptions
O'Malley Property,"£129,995","Upper Mill Street, Tillicoultry FK13",3 beds,1 bath,1 reception
On The Move,"£65,000","Crichton Street, Coatbridge ML5",2 beds,1 bath,1 reception
Miller Homes - Highstonehall,"£272,000","""Hunter"" at Brora Crescent, Hamilton ML3",4 beds,2 baths,2 receptions
Miller Homes - Evergreen Manor,"£210,000","""Fulton Semi"" at Irvine Road, Kilmaurs, Kilmarnock KA3",3 beds,2 baths,2 receptions
Zing Property Specialists,"£79,999","Bankhead Road, Glasgow G73",2 beds,1 bath,1 reception
AB & A Matthews,"£160,000","2 Cartha Place, Dumfries DG1",4 beds,2 baths,2 receptions
Your Move - Dumfries,"£120,000","Cartha Place, Dumfries DG1",2 beds,1 bath,1 reception
Robb Residential,"£249,999",Tighnabruaich PA21,5 beds,2 baths,3 receptions
Tip Top Estate Agents,"£105,000","Whitevale Street, Dennistoun, Glasgow G31",1 bed,1 bath,1 reception
Donald Ross Estate Agents Ltd,"£205,000","26 John Parker Avenue, Irvine KA11",4 beds,2 baths,1 reception
Allen & Harris - Dumbarton,"£280,000","Inchlonaig Drive, Balloch, Alexandria G83",3 beds,2 baths,2 receptions
Allen & Harris - Stirling,"£45,500","West Johnstone Street, Alva FK12",1 bed,1 bath,1 reception
Purdie and Co,"£725,000","Back Dean, Ravelston, Edinburgh EH4",4 beds,3 baths,2 receptions
Yopa,"£180,000","Seagate, Arbroath DD11",3 beds,1 bath,1 reception
Gillespie Gifford and Brown,"£335,000","Jenuce, Meikle Richorn, Dalbeattie DG5",3 beds,2 baths,2 receptions
Robb Residential,"£575,000","Ayr Road, Giffnock, Glasgow G46",3 beds,2 baths,3 receptions
Premier Properties Perth,"£195,000","Kestrel Way, Perth PH1",3 beds,1 bath,1 reception
Murray Beith Murray,"£675,000","52/6 Newbattle Terrace, Morningside, Edinburgh EH10",2 beds,2 baths,1 reception
Bensons Estate Agents,"£138,000","Kirktonholme Crescent, East Kilbride, Glasgow G74",3 beds,2 baths,1 reception
New Door,"£190,000","Fisher Way, Paisley PA1",3 beds,2 baths,2 receptions
Neilsons Solicitors & Estate Agents,"£135,000","9/3 Broomhouse Wynd, Edinburgh EH11",3 beds,1 bath,1 reception
McCash & Hunter,"£220,000","Spoutwells Drive, Scone PH2",3 beds,1 bath,2 receptions
Countrywide Scotland - Clarkston,"£180,000","Clarkston Road, Muirend, Glasgow G44",2 beds,1 bath,1 reception
Pacitti Jones,"£115,000","67 Lanrig Road, Chryston G69",3 beds,1 bath,1 reception
Yopa,"£280,000","Aspen Road, Edinburgh EH16",4 beds,3 baths,1 reception
Pacitti Jones,"£290,000","42 Southesk Avenue, Bishopbriggs G64",3 beds,1 bath,2 receptions
Countrywide Scotland - Paisley,"£70,000","George Street, Paisley, Renfrewshire PA1",3 beds,1 bath,1 reception
Countrywide Scotland - Baillieston,"£179,950","Fauldspark Crescent, Swinton, Glasgow G69",3 beds,1 bath,2 receptions
"Clyde Property, Perth","£157,500","Park Place, Craigie, Perth PH2",2 beds,1 bath,1 reception
Countrywide Scotland - Baillieston,"£125,000","Carmyle Avenue, Glasgow, Lanarkshire G32",3 beds,1 bath,1 reception
Ballantynes Perth,"£119,500","38 Peebles Drive, Dundee DD4",1 bed,,
Yopa,"£70,000","Sempie Street, Hamilton ML3",2 beds,1 bath,1 reception
Savills - Glasgow RDS,"£219,995","Plot 10 - Hamlet, North Kelvin Apartments, Glasgow G20",2 beds,2 baths,
Savills - Glasgow RDS,"£217,000","Plot 7 - Hamlet, North Kelvin Apartments, Glasgow G20",2 beds,2 baths,
Yopa,"£180,000","Blackie Street, Glasgow G3",2 beds,1 bath,1 reception
Donald Ross Estate Agents Ltd,"£80,000","18 Kyle Crescent, Coylton KA6",2 beds,1 bath,1 reception
Cala Homes - Florence Gardens,"£444,995","""The Dewar Se"" at Browncarrick Drive, Ayr KA7",5 beds,,
Quicksale Property Auctions,"£37,500","Ferguslie, Paisley PA1",2 beds,,
Savills - Glasgow RDS,"£199,995","Plot 21 - Hamlet, North Kelvin Apartments, Glasgow G20",2 beds,2 baths,
Savills - Glasgow RDS,"£222,000","Plot 18 - Hamlet, North Kelvin Apartments, Glasgow G20",2 beds,2 baths,
On The Move,"£245,000","Kelburn Grove, Airdrie ML6",4 beds,3 baths,2 receptions
Abbey Forth Sales and Lettings,"£69,000","88 Main Street, Newmills, Dunfermline KY12",1 bed,1 bath,1 reception
Robb Residential,"£170,000",Cairndow PA26,3 beds,2 baths,1 reception
Your Move - Montrose,"£300,000","Main Road, Hillside, Montrose, Angus DD10",3 beds,,
Georgesons,"£84,000","28 Seaforth Avenue, Wick KW1",3 beds,2 baths,
Paul Rolfe Sales & Lettings,"£245,000","9 Crosshill Drive, Bo'ness EH51",3 beds,2 baths,1 reception
Beveridge Philp and Ross,"£145,000","The Brae, Auchendinny EH26",3 beds,1 bath,1 reception
Brian Harkins Estate Agents,"£117,000","Muirdykes Avenue, Port Glasgow PA14",3 beds,2 baths,1 reception
Gibson Estate Agents,"£85,000","Broomyknowe Drive, Deans, Livingston EH54",3 beds,1 bath,1 reception
"Your Move - McLaughlin, Bellshill","£108,000","Burnside Road, Motherwell ML1",4 beds,1 bath,2 receptions
Regents Estates and Mortgages,"£180,000","Wayfarers Drive, Dalgety Bay, Dunfermline KY11",2 beds,1 bath,1 reception
Morgans,"£235,000","11 Pitreavie Castle, Castle Drive, Dunfermline KY11",2 beds,1 bath,1 reception
Next Home Estate Agents,"£155,000","Stirling Street, Blackford, Auchterarder PH4",2 beds,1 bath,1 reception
Orkney Property Centre,"£130,000","Strombery, Kirkwall, Orkney KW15",3 beds,2 baths,
Morton Napier,"£98,000","Hazel Avenue, Kirkcaldy KY2",2 beds,1 bath,1 reception
Remax Property,"£329,000","Baron's Hill Avenue, Linlithgow EH49",3 beds,1 bath,1 reception
T Duncan & Co,"£75,000","Rossie Terrace, Ferryden, Montrose DD10",1 bed,1 bath,1 reception
Cala Homes - Prince's Quay,"£245,995","""Delftfield"" at Maclean Square, Govan, Glasgow G51",2 beds,,
Cala Homes - Florence Gardens,"£459,995","""Garvie"" at Browncarrick Drive, Ayr KA7",5 beds,,
Home Connexions,"£150,000","Manse Road, Neilston, Glasgow G78",4 beds,2 baths,1 reception
Neilsons Solicitors & Estate Agents,"£145,000","19 Saughton Crescent, Edinburgh EH12",1 bed,1 bath,1 reception
Your Move - Kirkcaldy,"£349,500","Victoria Road, Kirkcaldy, Fife KY1",4 beds,2 baths,3 receptions
Neilsons Solicitors & Estate Agents,"£180,000","33 North Bughtlinside, Edinburgh EH12",2 beds,1 bath,2 receptions
Maloco & Associates,"£245,000","Hawthorn Bank, Carnock KY12",4 beds,2 baths,2 receptions
Neilsons Solicitors & Estate Agents,"£435,000","21 Craigs Crescent, Edinburgh EH12",3 beds,1 bath,2 receptions
Highland Residential,"£99,000","Bynack More, High Burnside, Aviemore PH22",2 beds,1 bath,1 reception
WESTGATE,"£169,950","Locksley Avenue, Knightswood, Glasgow G13",2 beds,1 bath,2 receptions
Remax Property Marketing,"£124,950","Wedderburn Crescent, Dunfermline KY11",3 beds,1 bath,1 reception
McDougall McQueen,"£110,000","12 Arbuthnot Road, Loanhead EH20",1 bed,1 bath,1 reception
Hemmings Homes,"£370,000","Camp Road, Motherwell ML1",5 beds,3 baths,2 receptions
McDougall McQueen,"£110,000","1 Burnside Crescent, Dalkeith EH22",1 bed,1 bath,1 reception
Pacitti Jones,"£174,995","133 Corkerhill Road, Mosspark, Glasgow G52",3 beds,1 bath,1 reception
WM Skelton & Co,"£340,000","Kilchattan Bay, Isle Of Bute PA20",3 beds,2 baths,
"Clyde Property, Perth","£305,000","Ptak Way, Bridge Of Earn, Perthshire PH2",4 beds,4 baths,2 receptions
BestMove Scotland,"£128,000","Glenapp Avenue, Paisley PA2",3 beds,2 baths,
MQ Estate Agents & Lettings,"£125,000","Langlands Road, Govan, Glasgow G51",2 beds,1 bath,1 reception
Cluny Estate Agents,"£230,000","Cawdor Avenue, Elgin IV30",3 beds,2 baths,1 reception
Home Sweet Home Estate Agents,"£380,000","Torran Beag, Croy, Inverness IV2",5 beds,3 baths,
Next Home Estate Agents,"£95,000","Ruthven Park, Auchterarder PH3",2 beds,1 bath,1 reception
Fineholm,"£130,000","Ballindalloch Drive, Dennistoun, Glasgow G31",2 beds,1 bath,1 reception
Peachtree Property,"£105,000","Glasgow Road, Paisley PA1",3 beds,,
Kirkland Estate Agents,"£275,000","Heatheryknowe Road, Baillieston, Glasgow G69",3 beds,2 baths,2 receptions
Donald Ross Estate Agents Ltd,"£48,000","34 Fullarton Street, Kilmarnock KA1",1 bed,1 bath,1 reception
Keller Williams Evolve,"£155,000","Grougar Drive, Beansburn, Kilmarnock KA3",4 beds,2 baths,1 reception
Allen & Harris - Burnside,"£95,000","Croftend Avenue, Croftfoot, Glasgow G44",3 beds,1 bath,1 reception
Warners,"£395,000","70/3 Marchmont Crescent, Marchmont, Edinburgh EH9",2 beds,1 bath,1 reception
Slater Hogg & Howison - Candleriggs Sales,"£219,500","Upper Bell Street, Bell Street, Merchant City, Glasgow G4",2 beds,2 baths,1 reception
Warners,"£450,000","9 (3F2), Marchmont Street, Marchmont, Edinburgh EH9",4 beds,2 baths,1 reception
Stuart and Stuart WS,"£235,000","Ramillies Court, Penicuik EH26",3 beds,3 baths,2 receptions
Slater Hogg & Howison - Shawlands,"£174,000","Machrie Road, Glasgow G45",2 beds,,
Slater Hogg & Howison - Bearsden,"£69,000","Wood Place, Blanefield, Glasgow, Stirlingshire G63",1 bed,1 bath,1 reception
Slater Hogg & Howison - Glenrothes,"£84,000","Haddington Crescent, Glenrothes, Fife KY6",2 beds,1 bath,1 reception
Slater Hogg & Howison - Burnside,"£185,000","Eskdale Drive, Rutherglen, Glasgow, South Lanarkshire G73",2 beds,1 bath,
Slater Hogg & Howison - Shawlands,"£185,000","Machrie Road, Glasgow G45",3 beds,,
Slater Hogg & Howison - Burnside,"£190,000","Balvaird Drive, Rutherglen, Glasgow, South Lanarkshire G73",2 beds,,2 receptions
Joyce Heeps Homes LTD,"£470,000","Inch Murrin, St Leonards, East Kilbride G74",4 beds,2 baths,3 receptions
First For Homes,"£106,995","Rosabelle Street, Kirkcaldy KY1",2 beds,1 bath,1 reception
Slater Hogg & Howison - Shawlands,"£162,500","Machrie Road, Glasgow G45",2 beds,,
Yvonne Fitzgerald Properties,"£275,000","Oldhall Watten, Watten, Wick KW1",7 beds,3 baths,3 receptions
Countrywide Scotland - Shawlands Sales,"£185,000","Croftwood View, Machrie Road G45",3 beds,3 baths,2 receptions
Yvonne Fitzgerald Properties,"£245,000",Halkirk KW12,4 beds,2 baths,3 receptions
Slater Hogg & Howison - Glenrothes,"£98,000","Queen Street, Freuchie, Cupar, Fife KY15",3 beds,1 bath,1 reception
Countrywide Scotland - Shawlands Sales,"£174,000","Croftwood View, Machrie Road G45",2 beds,2 baths,1 reception
Countrywide Scotland - Shawlands Sales,"£162,500","Croftwood View, Machrie Road G45",2 beds,2 baths,1 reception
Countrywide Scotland - Paisley,"£245,000","Buchlyvie Road, Paisley PA1",3 beds,1 bath,1 reception
Joyce Heeps Homes LTD,"£470,000","Inch Murrin, St Leonards, East Kilbride G74",4 beds,2 baths,3 receptions
Remax Property Marketing,"£289,950","Rose Street, Dunfermline KY12",3 beds,2 baths,2 receptions
Stonefield Estate Agents,"£395,000","Arnprior Place, Alloway, Ayr KA7",4 beds,3 baths,3 receptions
Anderson Shaw & Gilbert,"£155,000","The Old Shop, Stirling Drive, Garve IV23",3 beds,1 bath,1 reception
Verdala,"£375,000","Waulkmill, Letham Grange, Arbroath DD11",5 beds,4 baths,3 receptions
Donald Ross Estate Agents Ltd,"£190,000","1 Shieling Park, Racecourse Road, Ayr KA7",2 beds,2 baths,2 receptions
James Agent,"£168,500","Mucklets Court, Musselburgh EH21",2 beds,1 bath,1 reception
James Agent,"£97,000","Woodside Place, Galashiels TD1",2 beds,1 bath,1 reception
Peachtree Property,"£49,995","Inchinnan Road, Renfrew PA4",2 beds,1 bath,1 reception
Morton Napier,"£64,950","High Street, Burntisland KY3",1 bed,1 bath,1 reception
Caledonia Bureau,"£82,995","The Elms, First Avenue, Bonhill, Alexandria G83",3 beds,1 bath,1 reception
Monster Moves,"£115,000","56 Tower Street, Golspie, Sutherland KW10",3 beds,1 bath,1 reception
Village Estates,"£65,000","Craigieburn Road, Cumbernauld G67",3 beds,1 bath,1 reception
Maloco & Associates,"£60,000","15 Houldsworth Street, Blairhall KY12",2 beds,1 bath,1 reception
Remax Property Marketing,"£124,950","Tyrwhitt Place, Rosyth, Dunfermline KY11",3 beds,1 bath,1 reception
Allen & Harris - Stirling,"£117,500","Forthview, Bannockburn, Stirling FK7",2 beds,1 bath,1 reception
"Purplebricks, Head Office","£159,995","Henderson Crescent, Broxburn EH52",3 beds,1 bath,1 reception
MQ Estate Agents & Lettings,"£99,995","Branchalfield Drive, Wishaw, Lanarkshire ML2",2 beds,1 bath,1 reception
Lanarkshire Law Estate Agents,"£85,000","Bellvue Crescent, Bellshill ML4",2 beds,1 bath,1 reception
Harbor Property,"£185,000","Springcroft Crescent, Glasgow G69",3 beds,2 baths,1 reception
"Allen & Harris - Clarkston, Glasgow","£329,995","Redwood Crescent, East Kilbride, Glasgow G74",4 beds,2 baths,2 receptions
Morgans,"£85,000","Urquhart Crescent, Dunfermline KY12",2 beds,1 bath,1 reception
Rollos Law LLP,"£220,000","27, Tarvit Avenue, Cupar, Fife KY15",2 beds,1 bath,1 reception
Bannerman Burke Properties Ltd,"£95,000","Bowden Road, Hawick TD9",2 beds,1 bath,1 reception
"Purplebricks, Head Office","£73,000","High Street, Glenrothes KY6",2 beds,1 bath,
Mchugh Estate Agents Ltd,"£145,000","Morar Avenue, Clydebank G81",2 beds,1 bath,1 reception
Kelvin Valley Properties,"£83,500","Market Place, Kilsyth, Glasgow G65",2 beds,1 bath,1 reception
Donald Ross Estate Agents Ltd,"£54,995","25 Boswell Crescent, Cumnock KA18",2 beds,1 bath,1 reception
Lanarkshire Law Estate Agents,"£145,000","North Road, Bellshill ML4",2 beds,2 baths,2 receptions
Abode Estate Agency,"£214,999","Crawhill Drive, Bargeddie G69",3 beds,2 baths,1 reception
Simple Approach Estate Agents,"£264,995","Grayhills Lane, Liff, Dundee DD2",3 beds,2 baths,1 reception
Residence,"£449,995","Torrance Avenue, East Kilbride, Glasgow G75",5 beds,4 baths,5 receptions
Irving Geddes,"£270,000","Sauchie Road, Crieff PH7",4 beds,3 baths,1 reception
"Purplebricks, Head Office","£200,000","Connaught Place, Edinburgh EH6",2 beds,1 bath,1 reception
South West Property Centre,"£85,000","6 Glen Street, Stranraer DG9",3 beds,2 baths,1 reception
Your Move - Elgin,"£130,000","Community Way, Lossiemouth, Moray IV31",3 beds,2 baths,2 receptions
Cameron Stephen & Co,"£260,000","Roseneath Terrace, Edinburgh EH9",2 beds,1 bath,1 reception
Online Property Auctions Scotland Ltd,"£19,500","Land Plot, 42 High Street, New Aberdour, Fraserburgh, Aberdeenshire AB43",,,
"Springbok Properties, Nationwide","£65,000","Prince Street, Peterhead, Aberdeen, Aberdeen AB42",2 beds,1 bath,1 reception
"Purplebricks, Head Office","£125,000","Woodlands, Turriff AB53",3 beds,1 bath,1 reception
Cameron Stephen & Co,"£440,000","Craigentinny Avenue, Edinburgh EH7",4 beds,2 baths,1 reception
B-Spoke Property,"£89,500","Douglas Street, Stirling FK8",1 bed,1 bath,1 reception
"Purplebricks, Head Office","£135,000","Ryebank, Livingston EH54",3 beds,1 bath,1 reception
The Skye Property Centre,"£160,000","Carbostmore, Carbost, Isle Of Skye IV47",2 beds,1 bath,1 reception
BRIDGES PROPERTIES LIMITED,"£105,000","Whitelaw Drive, Bathgate EH48",3 beds,1 bath,2 receptions
Allen & Harris - Irvine,"£155,000","Regal Court, North Street, Dalry KA24",3 beds,2 baths,1 reception
Isle Of Skye Estate Agency,"£285,000","Fasach, Glendale IV55",3 beds,2 baths,1 reception
Mchugh Estate Agents Ltd,"£209,995","Clarence Street, Clydebank G81",4 beds,2 baths,1 reception
Threave Rural,"£85,000","133 King Street, Castle Douglas DG7",,,
Slater Hogg & Howison - Dennistoun,"£75,000","Appin Road, Haghill, Glasgow G31",1 bed,,
"Purplebricks, Head Office","£235,000","Ben More Drive, Paisley PA2",3 beds,1 bath,2 receptions
"Purplebricks, Head Office","£600,000","27 Sunbury Street, Edinburgh EH4",3 beds,2 baths,1 reception
Slater Hogg & Howison - Greenock Sales,"£180,000","Oxford Avenue, Gourock, Inverclyde PA19",3 beds,1 bath,2 receptions
Slater Hogg & Howison - Greenock Sales,"£105,000","Albert Road, Gourock, Inverclyde PA19",2 beds,1 bath,1 reception
Slater Hogg & Howison - Paisley Sales,"£110,000","Wraes View, Barrhead, Glasgow G78",2 beds,1 bath,1 reception
AB Property Consultants & Estate Agents G69,"£300,000","Glasgow Road, Garrowhill, Glasgow G69",5 beds,3 baths,2 receptions
On The Move,"£135,000","Tankerland Road, Glasgow G44",2 beds,1 bath,1 reception
Future Property Auctions,"£14,000","14, Queen Street, Falkirk FK27Af FK2",1 bed,,
99Home Ltd,"£345,000","Beechwood Drive, Glasgow, United Kingdom G11",3 beds,1 bath,
Remax Property,"£319,000","Galbraith Crescent, Larbert, Falkirk FK5",4 beds,3 baths,1 reception
Slater Hogg & Howison - Kirkcaldy,"£360,000","Whytehouse Avenue, Kirkcaldy, Fife KY1",5 beds,2 baths,2 receptions
Future Property Auctions,"£9,000","41, Stewart Road, Falkirk FK27Aq FK2",2 beds,,
Future Property Auctions,"£5,000","2, Maxwell Street, Flat 3-2, Port Glasgow PA145Rq PA14",1 bed,,
Future Property Auctions,"£139,000","80, Barrland Street, Flat 4-1, Strathbungo, Glasgow Southside G411Ag G41",2 beds,,
First For Homes,"£77,000","Evandale Court, Glenrothes KY6",3 beds,1 bath,1 reception
"Purplebricks, Head Office","£95,000","Caledonian Court, Dundee DD2",2 beds,1 bath,1 reception
AM Fagan Estate Agents Ltd,"£125,000","Ailsa Road, Coatbridge ML5",3 beds,1 bath,
"Purplebricks, Head Office","£175,000","Whitehorse Terrace, Aberdeen AB23",3 beds,1 bath,1 reception
A M Simpson and Son,"£145,000","Dundanion Road, Moffat DG10",2 beds,1 bath,1 reception
Remax Property Marketing,"£109,950","Houliston Avenue, Inverkeithing KY11",2 beds,1 bath,1 reception
Remax Property,"£124,000","Linhouse Road, East Calder EH53",2 beds,1 bath,1 reception
Vanilla Square,"£128,000","Firpark Close, Dennistoun, Glasgow G31",2 beds,2 baths,1 reception
Your Move - Dalkeith,"£155,000","Place Charente, Dalkeith, Midlothian EH22",3 beds,1 bath,1 reception
Warners,"£245,000","120/2 Willowbrae Road, Willowbrae, Edinburgh EH8",2 beds,2 baths,1 reception
AM Fagan Estate Agents Ltd,"£255,000","Dalwhinnie Place, Airdrie ML6",5 beds,4 baths,
Masson Cairns,"£250,000","Seafield Avenue, Grantown-On-Spey PH26",3 beds,2 baths,1 reception
Possible Estate Agents,"£175,000","6 Alder Grove, Scone PH2",2 beds,1 bath,1 reception
Pacitti Jones,"£135,000","43 Buckingham Drive, Rutherglen, Glasgow G73",3 beds,1 bath,1 reception
McDougall McQueen,"£135,000","6 Cuiken Avenue, Penicuik EH26",2 beds,1 bath,1 reception
Pacitti Jones,"£165,000","0/2, 95 London Avenue, Glasgow G40",2 beds,1 bath,1 reception
Upload Abode,"£95,000","Brankholm Brae, Hamilton ML3",2 beds,1 bath,1 reception
MQ Estate Agents & Lettings,"£205,000","Flat 3/5, Cables Wynd, Edinburgh EH6",2 beds,2 baths,1 reception
LM Properties,"£99,995","Kelburne Drive, Paisley PA1",1 bed,1 bath,1 reception
Shanta Residential,"£240,000","West Princes Street, Glasgow G4",3 beds,1 bath,1 reception
"Purplebricks, Head Office","£130,000","32 Nithsdale Drive, Glasgow G41",1 bed,1 bath,1 reception
Mov8 Real Estate,"£350,000","Cadwell Gardens, Gorebridge EH23",5 beds,3 baths,2 receptions
"Purplebricks, Head Office","£70,000","48 Moorfoot Avenue, Paisley PA2",2 beds,1 bath,1 reception
Mov8 Real Estate,"£245,000","Upper Craigour, Little France, Edinburgh EH17",3 beds,1 bath,2 receptions
Mov8 Real Estate,"£165,000","Woodhall Drive, Juniper Green EH14",2 beds,1 bath,1 reception
